snapped_at,price,market_cap,total_volume
2020-03-05 00:00:00 UTC,1642.9124119640562,26236592.753727816,96155.53418303859
2020-03-06 00:00:00 UTC,1665.2721742778863,26557416.42329071,327403.9247004396
2020-03-07 00:00:00 UTC,1674.1402275416167,26717603.891336665,1202809.0795425116
2020-03-08 00:00:00 UTC,1674.2254712996853,26702167.0430438,444061.268281566
2020-03-09 00:00:00 UTC,1696.9786471708787,26562311.939307217,3733951.7700316724
2020-03-10 00:00:00 UTC,1674.6374814332894,26792450.121098846,1640591.3935332382
2020-03-11 00:00:00 UTC,1649.038534971142,26335832.28547718,855832.4830449463
2020-03-12 00:00:00 UTC,1639.2182954134792,26128361.35672085,856171.3165152215
2020-03-13 00:00:00 UTC,1621.3381690603137,25874935.84003355,15616287.698095333
2020-03-14 00:00:00 UTC,1511.0707826887121,24115178.620929155,5231285.1058039935
2020-03-15 00:00:00 UTC,1589.2304448291495,25356284.56405381,8981869.6168675
2020-03-16 00:00:00 UTC,1569.8994975412336,25061769.418330435,4567544.772418196
2020-03-17 00:00:00 UTC,1516.2170546236537,23928411.603885084,4778897.151419292
2020-03-18 00:00:00 UTC,1544.4118662709213,24707168.43713553,388666.7537167278
2020-03-19 00:00:00 UTC,1496.1241838368799,38921670.642516434,400746.2404419507
2020-03-20 00:00:00 UTC,1477.825091470744,38130810.632567324,1304018.0917478953
2020-03-21 00:00:00 UTC,1477.951797059821,38108608.23919896,1409778.1837704557
2020-03-22 00:00:00 UTC,1555.005316498019,40523883.66250758,277414.0530618618
2020-03-23 00:00:00 UTC,1530.0786147060505,39804995.16157792,129677.05175747005
2020-03-24 00:00:00 UTC,1591.6699275939818,41377111.99161164,764241.8596571443
2020-03-25 00:00:00 UTC,1644.9356563359506,50074170.45383233,653415.3048019642
2020-03-26 00:00:00 UTC,1675.6190824600435,50804753.450466216,653923.424673154
2020-03-27 00:00:00 UTC,1681.3235823941948,51117708.36088092,277726.65340037167
2020-03-28 00:00:00 UTC,1646.0988704580839,49089924.28914662,237810.24456042022
2020-03-29 00:00:00 UTC,1666.3124051870718,50427008.030823216,146715.65243814336
2020-03-30 00:00:00 UTC,1682.273141296527,51085198.44417656,161857.82134351108
2020-03-31 00:00:00 UTC,1642.0422231048028,49903366.87063843,366258.7919172974
2020-04-01 00:00:00 UTC,1623.1487166953084,49293963.21163698,258868.47050321384
2020-04-02 00:00:00 UTC,1644.2407856114435,49926986.98426438,344795.6364154961
2020-04-03 00:00:00 UTC,1639.2539891034974,49831682.01475721,348666.5436613112
2020-04-04 00:00:00 UTC,1633.6020736442774,49406988.3796026,82435.9920029709
2020-04-05 00:00:00 UTC,1653.9180281944448,50516579.78592513,397236.9127125982
2020-04-06 00:00:00 UTC,1657.1448680311928,50426795.31259968,60822.48914590863
2020-04-07 00:00:00 UTC,1687.0467078894837,51150289.62327888,281775.2515246429
2020-04-08 00:00:00 UTC,1665.7626442906922,50580563.12004931,497513.7553069474
2020-04-09 00:00:00 UTC,1669.4633130430548,50777938.476660855,51511.43180326046
2020-04-10 00:00:00 UTC,1670.7298254856983,67043046.43709009,246450.26480122862
2020-04-11 00:00:00 UTC,1668.5078788306557,66962254.22562344,107027.70323793135
2020-04-12 00:00:00 UTC,1670.8230287467395,67049332.69728578,582426.7102955132
2020-04-13 00:00:00 UTC,1665.2094840606128,66890179.57830268,144814.14660098896
2020-04-14 00:00:00 UTC,1707.8489222488047,68399794.40381248,813654.4577892019
2020-04-15 00:00:00 UTC,1723.022836420457,68943196.23306155,725548.9440043356
2020-04-16 00:00:00 UTC,1706.0070406062068,68458650.52544588,248540.2147973226
2020-04-17 00:00:00 UTC,1692.2865745431018,68031804.44596295,845811.6902532317
2020-04-18 00:00:00 UTC,1673.1547219126041,67350388.74092154,302010.1687695505
2020-04-19 00:00:00 UTC,1671.7546383478889,67057916.062728055,485385.92372119677
2020-04-20 00:00:00 UTC,1665.879130027913,66951505.221218415,627363.9952967215
2020-04-21 00:00:00 UTC,1668.4352519189592,66944436.91414433,320428.37113467645
2020-04-22 00:00:00 UTC,1659.8245052510588,83026969.28601326,48215.86867262506
2020-04-23 00:00:00 UTC,1697.9785575726241,84938350.97259195,90635.43710018329
2020-04-24 00:00:00 UTC,1711.5074392934637,85549790.19958638,896945.8291058495
2020-04-25 00:00:00 UTC,1726.0685731902263,86367317.8082471,1700217.707104992
2020-04-26 00:00:00 UTC,1749.7309929931082,87572286.46831205,1243927.2846210387
2020-04-27 00:00:00 UTC,1755.880482967675,87880062.29204917,762930.0618373881
2020-04-28 00:00:00 UTC,1734.3251696030488,87036340.42394719,1747378.149826001
2020-04-29 00:00:00 UTC,1724.624685504596,86375326.48296252,1235041.0135523975
2020-04-30 00:00:00 UTC,1735.9974203594252,86693067.08582471,13009337.271120347
2020-05-01 00:00:00 UTC,1700.6243015151201,85537062.75925587,310066.6615839923
2020-05-02 00:00:00 UTC,1690.0202922334347,84765967.42642337,225380.83530541966
2020-05-03 00:00:00 UTC,1703.576341368642,85262292.30915916,448089.54629394505
2020-05-04 00:00:00 UTC,1692.3864788040394,84702250.87766334,245427.3760183367
2020-05-05 00:00:00 UTC,1694.267224313752,84796380.30967897,226514.84206865856
2020-05-06 00:00:00 UTC,1703.5049573898543,85239854.82966396,91782.21665329036
2020-05-07 00:00:00 UTC,1687.4361678288851,84144251.25664212,555318.6026278762
2020-05-08 00:00:00 UTC,1713.4719189904665,86258718.38363712,611303.297322613
2020-05-09 00:00:00 UTC,1703.5194382946065,85259444.36720678,260773.53035521094
2020-05-10 00:00:00 UTC,1693.3600151967053,84464042.96315783,135630.94250975162
2020-05-11 00:00:00 UTC,1698.1661335964313,84330174.21868312,281924.22073024744
2020-05-12 00:00:00 UTC,1689.5403418059266,84564398.16089675,140708.33586644876
2020-05-13 00:00:00 UTC,1714.5068251172559,85638047.33356923,70075.45243069742
2020-05-14 00:00:00 UTC,1718.7746077947086,86366096.69124861,51940.32491522456
2020-05-15 00:00:00 UTC,1717.274334039038,86388096.70241988,168755.78319201377
2020-05-16 00:00:00 UTC,1701.8314862700208,85746627.83392236,454935.9319860176
2020-05-17 00:00:00 UTC,1741.34768233628,87152710.15324847,201482.80326959994
2020-05-18 00:00:00 UTC,1763.0550188417403,88048583.93279576,175758.00120002293
2020-05-19 00:00:00 UTC,1732.976370469997,86213446.78330326,299465.51395138307
2020-05-20 00:00:00 UTC,1740.0562142667527,87141912.72639196,73036.04893883712
2020-05-21 00:00:00 UTC,1765.7140072124655,88163113.27795263,68104.99264619408
2020-05-22 00:00:00 UTC,1713.9234542134952,85358881.74746017,89192.48041132362
2020-05-23 00:00:00 UTC,1756.224334238714,87897271.7043134,31720.587974811628
2020-05-24 00:00:00 UTC,1728.7737372449194,90307631.86836231,14044.02287126361
2020-05-25 00:00:00 UTC,1735.9794879525384,87177603.68349057,55492.049377137155
2020-05-26 00:00:00 UTC,1726.5130806402412,86366791.71109186,34480.63245939998
2020-05-27 00:00:00 UTC,1710.4285352679292,85621845.24075547,86018.50722654353
2020-05-28 00:00:00 UTC,1697.0840551572737,85643505.29048736,27406.141116448864
2020-05-29 00:00:00 UTC,1717.0024415101896,86042164.96588044,1802.1916364335755
2020-05-30 00:00:00 UTC,1708.4394389196052,85607876.18909633,42604.0194836567
2020-05-31 00:00:00 UTC,1755.6479880012712,88010209.64757217,77102.60362738672
2020-06-01 00:00:00 UTC,1734.7900102026424,86661995.93338895,54880.5290038916
2020-06-02 00:00:00 UTC,1743.4139771759699,87335053.20492366,758381.8702471334
2020-06-03 00:00:00 UTC,1725.7914370153885,86341115.0210328,87201.76821951613
2020-06-04 00:00:00 UTC,1695.8181573906545,84931715.97692169,153388.511749292
2020-06-05 00:00:00 UTC,1709.3470625778325,85501434.74618942,44007.722611169185
2020-06-06 00:00:00 UTC,1676.061124080258,84005664.70911214,108245.04732454574
2020-06-07 00:00:00 UTC,1682.7353984684726,84253572.41383407,5611.322338867907
2020-06-08 00:00:00 UTC,1677.8016267399234,83991632.18986186,10665.36285926968
2020-06-09 00:00:00 UTC,1696.1160057362492,85039205.73602627,44177.004454248585
2020-06-10 00:00:00 UTC,1711.6196869809444,85752020.04521877,75640.88903411462
2020-06-11 00:00:00 UTC,1723.763997563745,86243125.60742676,72421.00106508417
2020-06-12 00:00:00 UTC,1727.6609409310904,86504743.81674111,144797.78356366354
2020-06-13 00:00:00 UTC,1727.1928902010773,86467177.3257344,83238.20022479151
2020-06-14 00:00:00 UTC,1735.684632170979,86787434.60394834,28349.09536158881
2020-06-15 00:00:00 UTC,1726.4340725925206,86470288.5296916,6689.879887108291
2020-06-16 00:00:00 UTC,1720.0390296905825,85947245.91837645,65511.66876124929
2020-06-17 00:00:00 UTC,1735.0971033063697,86860687.16906346,132065.6675175949
2020-06-18 00:00:00 UTC,1731.384766542783,86639280.93756196,96569.4254155893
2020-06-19 00:00:00 UTC,1733.5347894889132,86741117.7462372,147664.574379808
2020-06-20 00:00:00 UTC,1736.6815090685611,86756262.46177022,115239.14714438027
2020-06-21 00:00:00 UTC,1742.4577859940193,87231531.53222488,37678.72698892825
2020-06-22 00:00:00 UTC,1742.2554538594686,87147047.5521656,29541.458967232847
2020-06-23 00:00:00 UTC,1748.4564447233042,87508593.57987185,274046.29268946283
2020-06-24 00:00:00 UTC,1760.5273560356566,88003331.46621294,135663.95203574517
2020-06-25 00:00:00 UTC,1760.3391379558736,88171316.24701124,180276.78627956056
2020-06-26 00:00:00 UTC,1763.9623024993937,88336153.17065777,15556.745507253467
2020-06-27 00:00:00 UTC,1761.0755512153028,88170818.86378364,29066.892353491112
2020-06-28 00:00:00 UTC,1770.7429241727982,88711948.20821823,186526.59712658598
2020-06-29 00:00:00 UTC,1766.897918163382,88366667.87880607,13628.473472537371
2020-06-30 00:00:00 UTC,1770.6235339547154,88615642.77571751,71075.0462911174
2020-07-01 00:00:00 UTC,1776.3010769911461,88841292.90498543,87689.0717793299
2020-07-02 00:00:00 UTC,1765.6704311154726,88389051.14322256,132036.38885063192
2020-07-03 00:00:00 UTC,1775.8267624720222,88919258.44230166,61381.210276359605
2020-07-04 00:00:00 UTC,1771.9303629284511,88681484.31986786,95041.75854105633
2020-07-05 00:00:00 UTC,1776.7867431436416,88866387.80979514,11016.877673484707
2020-07-06 00:00:00 UTC,1777.4795776308192,88912648.61466844,57818.63063569788
2020-07-07 00:00:00 UTC,1783.0923394051156,89196377.7719246,81314.13688105275
2020-07-08 00:00:00 UTC,1785.5418822206873,89358679.3541423,130328.04746323518
2020-07-09 00:00:00 UTC,1790.350832187725,89511393.85032278,568540.6381158769
2020-07-10 00:00:00 UTC,1795.3235531446367,87587088.5712988,47585.61445572083
2020-07-11 00:00:00 UTC,1803.5365775942635,88277724.82837002,54075.836935396976
2020-07-12 00:00:00 UTC,1789.2548493161278,87406425.65958259,49719.176433088585
2020-07-13 00:00:00 UTC,1794.7473898539718,87566068.54982519,68657.50584195655
2020-07-14 00:00:00 UTC,1800.96213210301,88020168.05023204,393619.072477543
2020-07-15 00:00:00 UTC,1795.550487618318,87648664.85052717,51307.58417376163
2020-07-16 00:00:00 UTC,1796.9224535232815,87818337.15158802,47042.16208440457
2020-07-17 00:00:00 UTC,1794.9012906273506,87701082.05195494,13144.521755948866
2020-07-18 00:00:00 UTC,1801.7586098711145,87310323.62711714,9150.576721117632
2020-07-19 00:00:00 UTC,1800.3872365209168,87262774.89567515,22922.798105525602
2020-07-20 00:00:00 UTC,1805.2930240707385,87528231.52141999,18244.465861282264
2020-07-21 00:00:00 UTC,1801.0481740864536,87256396.07273325,53791.36111852507
2020-07-22 00:00:00 UTC,1827.9327007048514,88539955.51985763,649595.1624032522
2020-07-23 00:00:00 UTC,1850.3961490055522,89629359.97240648,803558.7582502556
2020-07-24 00:00:00 UTC,1862.20795414337,90230192.10192233,683419.7176658976
2020-07-25 00:00:00 UTC,1879.3777044653698,91057225.48582685,288033.6358930291
2020-07-26 00:00:00 UTC,1887.4027170395525,91357518.99977906,108793.32105127705
2020-07-27 00:00:00 UTC,1896.4647511322644,91977620.91886328,234288.5675490024
2020-07-28 00:00:00 UTC,1923.9421114855813,93517263.86484966,1372474.9565076313
2020-07-29 00:00:00 UTC,1926.4522483224168,93392537.96971758,418329.6173993056
2020-07-30 00:00:00 UTC,1942.8482408976524,94145833.25256467,305387.30766664847
2020-07-31 00:00:00 UTC,1941.9783963756702,94193264.86566347,116354.35064236746
2020-08-01 00:00:00 UTC,1953.0040198884753,94737816.08251278,264375.42822906846
2020-08-02 00:00:00 UTC,1966.689703791769,95214492.31838474,245968.8507220108
2020-08-03 00:00:00 UTC,1937.4955370065122,94079709.988626,158915.3557917974
2020-08-04 00:00:00 UTC,1960.150978842389,94951405.99187471,142543.137548353
2020-08-05 00:00:00 UTC,1989.0596440748593,96300500.268861,6642838.789887778
2020-08-06 00:00:00 UTC,2003.5481318552575,97005031.48446788,2036454.0393627142
2020-08-07 00:00:00 UTC,2012.0900662593692,97515744.71493377,1251008.4740308067
2020-08-08 00:00:00 UTC,1990.5650785786152,96425662.97583573,315611.7162953914
2020-08-09 00:00:00 UTC,1994.0042984629386,96633697.17321138,90166.640960633
2020-08-10 00:00:00 UTC,1997.4377829373104,96661050.10752168,35819.8045061362
2020-08-11 00:00:00 UTC,2014.1799560134714,97636567.79847866,667430.9143332823
2020-08-12 00:00:00 UTC,1933.8280002609788,93794888.09325077,432584.37700359814
2020-08-13 00:00:00 UTC,1915.6022910400814,92836590.3032283,11258.439709917691
2020-08-14 00:00:00 UTC,1948.1405991466463,94281283.77792591,96497.07791216885
2020-08-15 00:00:00 UTC,1950.2579046171331,94491423.06748627,68932.95976923387
2020-08-16 00:00:00 UTC,1942.6496002749518,94105035.89212413,81891.25735477125
2020-08-17 00:00:00 UTC,1937.3245263564977,93911857.72376724,59788.18151246242
2020-08-18 00:00:00 UTC,1973.6088613131594,95727940.55685708,247741.47312074492
2020-08-19 00:00:00 UTC,1990.1237328450343,96637753.15343158,135641.94071037348
2020-08-20 00:00:00 UTC,1945.6069645072969,94302600.03570306,235874.30055350062
2020-08-21 00:00:00 UTC,1954.4737150639728,94893689.74488339,174168.0395944029
2020-08-22 00:00:00 UTC,1944.9500920149815,94297349.81366877,108410.365961394
2020-08-23 00:00:00 UTC,1945.276674971305,94221755.13170739,40081.86194426817
2020-08-24 00:00:00 UTC,1938.3246956277426,93997187.23961096,17872.206090801024
2020-08-25 00:00:00 UTC,1937.2738277437304,93875081.28183146,140082.72579789557
2020-08-26 00:00:00 UTC,1942.4232377209676,94068095.7484909,64077.66064604695
2020-08-27 00:00:00 UTC,1950.0986478456748,94552464.83276792,110048.35457138962
2020-08-28 00:00:00 UTC,1937.2373213559808,93932318.90319493,106551.61259528961
2020-08-29 00:00:00 UTC,1973.013998135054,95681120.04656479,217222.0587976967
2020-08-30 00:00:00 UTC,1975.2116363208088,95648599.07210031,159305.28314125264
2020-08-31 00:00:00 UTC,1976.003221210681,95711470.34746942,338068.81001426815
2020-09-01 00:00:00 UTC,1983.110429818004,96392246.35448258,408555.70457002707
2020-09-02 00:00:00 UTC,1971.6319833794923,96142843.9464508,324677.40857616306
2020-09-03 00:00:00 UTC,1960.4953044668728,95012896.06977835,110063.33986272936
2020-09-04 00:00:00 UTC,1942.8121999344035,93956565.69748725,183413.41824514983
2020-09-05 00:00:00 UTC,1949.6899243792575,94621950.47700278,101672.56446799875
2020-09-06 00:00:00 UTC,1917.538120620922,93490585.50019878,356845.24726046395
2020-09-07 00:00:00 UTC,1920.4988201206925,93363513.26252988,89732.40221831804
2020-09-08 00:00:00 UTC,1922.1786888974261,93794841.60196424,187840.91867833066
2020-09-09 00:00:00 UTC,1901.0435724340412,91885594.22778098,408603.73023918096
2020-09-10 00:00:00 UTC,1928.1568365235,93399881.93509334,87519.46591875782
2020-09-11 00:00:00 UTC,1932.1593367298503,93551980.19661836,30927.517356112607
2020-09-12 00:00:00 UTC,1934.2650089464746,93754593.68829519,37482.68226120512
2020-09-13 00:00:00 UTC,1932.507817713435,93556965.68960625,6388.486692012842
2020-09-14 00:00:00 UTC,1936.3375439526096,93795759.45160012,19407.610747518036
2020-09-15 00:00:00 UTC,1942.7044902509522,94046645.00971362,444507.2551224766
2020-09-16 00:00:00 UTC,1945.315409906432,94251955.58084668,79558.84201006986
2020-09-17 00:00:00 UTC,1951.521858468821,94552662.55681477,38665.39453079528
2020-09-18 00:00:00 UTC,1944.2351148896164,94300734.31251484,39914.3605135185
2020-09-19 00:00:00 UTC,1951.3972927539494,94464273.05707996,21177.69665486671
2020-09-20 00:00:00 UTC,1949.6700348097127,94432925.47825359,187481.73224940256
2020-09-21 00:00:00 UTC,1955.3804091170116,94759206.57512052,126826.73838387885
2020-09-22 00:00:00 UTC,1901.2442461139044,92166321.29838948,192576.3162208501
2020-09-23 00:00:00 UTC,1897.7215880057227,91829158.32253018,82186.10381119029
2020-09-24 00:00:00 UTC,1861.5752912844516,90267137.09899132,198670.72458254316
2020-09-25 00:00:00 UTC,1871.5397130466124,90111711.74660595,139343.82967147208
2020-09-26 00:00:00 UTC,1864.6226294838034,90240433.15517423,52862.419424744054
2020-09-27 00:00:00 UTC,1871.1968037846734,90679526.49745789,23677.337077510638
2020-09-28 00:00:00 UTC,1863.571366962047,90213068.84470667,87607.83326312958
2020-09-29 00:00:00 UTC,1854.817992282458,89768024.57047565,142872.91875712856
2020-09-30 00:00:00 UTC,1890.4569471639838,91555364.49256724,35386.997366600306
2020-10-01 00:00:00 UTC,1888.2589958594467,91482716.58170663,47714.458346597756
2020-10-02 00:00:00 UTC,1898.6767378821244,91973718.51803735,35873.392074881485
2020-10-03 00:00:00 UTC,1895.0733745776492,91463922.60846582,52831.34169105925
2020-10-04 00:00:00 UTC,1902.5775354857856,92067170.87084222,16436.6976347321
2020-10-05 00:00:00 UTC,1900.3482668768602,92081039.52442117,16764.2222411131
2020-10-06 00:00:00 UTC,1910.742105191826,92611958.57078916,70299.91839359674
2020-10-07 00:00:00 UTC,1877.6914070520843,90935860.42189099,81561.17477929493
2020-10-08 00:00:00 UTC,1869.5140859469618,90962899.98422849,32156.17301684845
2020-10-09 00:00:00 UTC,1888.6287498143042,91393942.07327126,68939.7757881783
2020-10-10 00:00:00 UTC,1904.992445783283,92369739.23276706,132496.42736629388
2020-10-11 00:00:00 UTC,1914.1316228252601,92746208.76763304,92282.23699846034
2020-10-12 00:00:00 UTC,1917.0941675473073,92928675.31093827,65012.86513310049
2020-10-13 00:00:00 UTC,1909.89200113691,92421580.99842267,65660.56977666372
2020-10-14 00:00:00 UTC,1894.2033331359526,91807596.34751672,93252.99309368584
2020-10-15 00:00:00 UTC,1891.4841557482052,91643791.91240254,99239.81448700583
2020-10-16 00:00:00 UTC,1896.2092552108502,92185596.01592079,44727.38086681207
2020-10-17 00:00:00 UTC,1887.798013558525,91433048.61679582,46534.32866449079
2020-10-18 00:00:00 UTC,1892.0417962221968,91706921.07781056,16715.100287117144
2020-10-19 00:00:00 UTC,1888.2035704003893,91614298.59749223,34772.53350634977
2020-10-20 00:00:00 UTC,1901.8155855131754,92066887.86208163,2.851230697474138
2020-10-21 00:00:00 UTC,1889.5467908450526,91485165.53551634,87472.74577177728
2020-10-22 00:00:00 UTC,1915.4935214538814,92818362.7064035,476173.12830019306
2020-10-23 00:00:00 UTC,1906.6046376683742,92441003.27670111,145128.93764651232
2020-10-24 00:00:00 UTC,1899.4444623558106,92036482.74489205,56297.2424100037
2020-10-25 00:00:00 UTC,1908.0197345220076,92455318.40500952,50813.46780948099
2020-10-26 00:00:00 UTC,1899.3753883281706,92026127.90728414,162146.41676931753
2020-10-27 00:00:00 UTC,1892.2834263269428,91583631.1282254,126073.57917223738
2020-10-28 00:00:00 UTC,1896.3318903255383,91980633.98300597,189053.24205484655
2020-10-29 00:00:00 UTC,1887.4662301814326,91395414.2259598,97303.52368152741
2020-10-30 00:00:00 UTC,1863.9642801178927,90531550.923076,76144.92067190455
2020-10-31 00:00:00 UTC,1880.165855539024,91344001.37479827,125945.54071039915
2020-11-01 00:00:00 UTC,1885.0226814261923,91427661.11865322,254991.01726581276
2020-11-02 00:00:00 UTC,1884.1622455078482,91245154.02044582,31488.45594702554
2020-11-03 00:00:00 UTC,1896.4624294852385,91977818.69298625,136706.9402853117
2020-11-04 00:00:00 UTC,1912.0281689713884,92453171.42667551,71691.75227514545
2020-11-05 00:00:00 UTC,1898.1020853902403,92224580.16388288,370331.2183330312
2020-11-06 00:00:00 UTC,1945.4406238687054,94123961.19735385,319051.93873243476
2020-11-07 00:00:00 UTC,1951.1039606765632,94550932.56962156,259928.5273643298
2020-11-08 00:00:00 UTC,1954.7243961415315,94616788.26356556,69964.50003713998
2020-11-09 00:00:00 UTC,1952.4204594846224,94811194.72667107,36320.61541223073
2020-11-10 00:00:00 UTC,1858.8749599874823,90199596.66309309,582071.0714675605
2020-11-11 00:00:00 UTC,1871.1207976323612,90585582.43450403,216945.49272147723
2020-11-12 00:00:00 UTC,1881.0021653413858,91168393.0109272,696002.9358172645
2020-11-13 00:00:00 UTC,1888.7990202044111,91638718.37041926,205631.61831552783
2020-11-14 00:00:00 UTC,1898.1728824716824,91983051.35584353,153523.98888089776
2020-11-15 00:00:00 UTC,1899.59489155434,92041500.53950585,67064.5816768933
2020-11-16 00:00:00 UTC,1901.736147252708,92114296.94575784,55342.04287429955
2020-11-17 00:00:00 UTC,1904.8914514135645,92253599.81507967,350351.88749096915
2020-11-18 00:00:00 UTC,1881.6041295095706,91320822.44758552,414458.3038451893
2020-11-19 00:00:00 UTC,1882.5688105785284,91725426.07121587,549038.6080993183
2020-11-20 00:00:00 UTC,1878.2301092338669,90895921.21433079,272010.6195476465
2020-11-21 00:00:00 UTC,1886.510263057172,91625065.22681062,361276.4463105222
2020-11-22 00:00:00 UTC,1876.9677803039779,90991913.19228125,152261.6063322707
2020-11-23 00:00:00 UTC,1883.8310556943081,91473746.50183392,119289.40861976537
2020-11-24 00:00:00 UTC,1864.3708075056986,90027891.23062204,302870.077785558
2020-11-25 00:00:00 UTC,1827.055848605606,88332357.0242621,366792.7114830572
2020-11-26 00:00:00 UTC,1833.7164809903734,89089085.74730901,149138.3302621538
2020-11-27 00:00:00 UTC,1825.5733376882781,88075207.13921376,297524.9148828146
2020-11-28 00:00:00 UTC,1819.462239363128,88072794.66496125,165238.81153393094
2020-11-29 00:00:00 UTC,1795.968527748158,86906365.72559795,36066.46168335783
2020-11-30 00:00:00 UTC,1799.4007006150184,86920613.7985591,78616.76553183563
2020-12-01 00:00:00 UTC,1790.59871478724,86835585.48855959,185067.11372779592
2020-12-02 00:00:00 UTC,1822.3975010061542,88459852.8047416,167192.8779948298
2020-12-03 00:00:00 UTC,1835.3627732555105,88907843.20283507,172394.67994083013
2020-12-04 00:00:00 UTC,1842.058924312719,89150951.26266056,106288.85244001263
2020-12-05 00:00:00 UTC,1847.8701797256467,89387331.12007295,44449.38931571457
2020-12-06 00:00:00 UTC,1848.8423052294481,89543129.04477084,27131.53012710679
2020-12-07 00:00:00 UTC,1855.8349010890836,89853046.40624456,89724.07740733585
2020-12-08 00:00:00 UTC,1870.0774679264487,90635161.28566553,67471.09630883399
2020-12-09 00:00:00 UTC,1870.3289450477325,90894075.7342349,92748.52110611586
2020-12-10 00:00:00 UTC,1852.5987952957898,89724298.79555802,468090.80099157454
2020-12-11 00:00:00 UTC,1837.7974944958078,89135196.291816,314814.2942274504
2020-12-12 00:00:00 UTC,1850.2147173115627,89816348.70756926,32592.157022540912
2020-12-13 00:00:00 UTC,1858.2516559114076,89984643.49448481,33704.08941936335
2020-12-14 00:00:00 UTC,1851.268155887798,89598377.31036198,47205.656059860215
2020-12-15 00:00:00 UTC,1849.6051609711217,89519877.9166123,66338.22793338414
2020-12-16 00:00:00 UTC,1881.6824701019812,91134835.19711721,56666.20682229179
2020-12-17 00:00:00 UTC,1876.4578898081525,90975189.27130015,1659886.4827166821
2020-12-18 00:00:00 UTC,1920.1557291264091,93128440.12724194,613433.5423081624
2020-12-19 00:00:00 UTC,1916.3518986587883,92624059.43803957,99366.59353291658
2020-12-20 00:00:00 UTC,1921.9903083547204,93078105.85757855,375916.0105217162
2020-12-21 00:00:00 UTC,1916.309636627455,92918430.6346048,313614.64991510287
2020-12-22 00:00:00 UTC,1926.8509329490637,93319424.50752577,448385.74478383973
2020-12-23 00:00:00 UTC,1883.3810666003235,91232325.78806579,152640.75359812006
2020-12-24 00:00:00 UTC,1911.2358802587828,92750919.59599559,137414.4542970649
2020-12-25 00:00:00 UTC,1903.8108621979611,92234089.68669876,157180.25711174923
2020-12-26 00:00:00 UTC,1913.0286881156399,92714898.55240762,178668.55379368892
2020-12-27 00:00:00 UTC,1916.4946244380894,92678720.96962976,683139.2259916422
2020-12-28 00:00:00 UTC,1906.6981237825078,92830621.35926789,510817.7726282975
2020-12-29 00:00:00 UTC,1911.932056470635,92693842.92553338,729615.0919946405
2020-12-30 00:00:00 UTC,1915.3266313405431,92615830.33582272,62701.1613382207
2020-12-31 00:00:00 UTC,1909.4016837286208,92586696.35570262,384557.56945424667
2021-01-01 00:00:00 UTC,1918.5431682001852,91178878.6673653,123472.47167328956
2021-01-02 00:00:00 UTC,1917.426624883503,91239104.2327108,91860.23788160198
2021-01-03 00:00:00 UTC,1921.3523818880908,91302377.5462839,2087358.59957908
2021-01-04 00:00:00 UTC,1906.6653288819593,91424560.02517313,2207383.7004270633
2021-01-05 00:00:00 UTC,1933.0782451262448,92093259.33883779,798834.0172058583
2021-01-06 00:00:00 UTC,1952.856595943302,92714586.19580491,864167.1222459438
2021-01-07 00:00:00 UTC,1946.873597741824,92776209.2956146,964702.1506556567
2021-01-08 00:00:00 UTC,1934.2844230021562,92293908.2495395,1012497.8889957515
2021-01-09 00:00:00 UTC,1883.6359255435862,89717901.58424541,1029534.9497537956
2021-01-10 00:00:00 UTC,1865.160287019336,88565110.13427876,137828.48547658385
2021-01-11 00:00:00 UTC,1867.1824536323143,88861509.81423722,263873.09082888544
2021-01-12 00:00:00 UTC,1870.2538536189636,89095765.05456552,660366.9716063066
2021-01-13 00:00:00 UTC,1867.8337759513843,88964358.28671448,247816.4321621693
2021-01-14 00:00:00 UTC,1868.536014314124,89055816.37356418,145835.65024093317
2021-01-15 00:00:00 UTC,1865.041357098055,88595049.10264157,475348.4214897048
2021-01-16 00:00:00 UTC,1839.3659115277922,88223489.70687002,191247.17034028968
2021-01-17 00:00:00 UTC,1842.1618782548042,87597799.74090329,144661.9144714146
2021-01-18 00:00:00 UTC,1824.8921714807786,87293688.33448753,153922.39137383425
2021-01-19 00:00:00 UTC,1843.2807121829367,87907777.68756731,84913.5339050921
2021-01-20 00:00:00 UTC,1846.2273142444399,88247612.0731875,53994.64774899888
2021-01-21 00:00:00 UTC,1871.0862610255588,89319864.77671187,152867.6941834089
2021-01-22 00:00:00 UTC,1857.824609259719,89218101.03417069,365511.0531571268
2021-01-23 00:00:00 UTC,1861.7026168004356,88303274.82111438,249268.047137619
2021-01-24 00:00:00 UTC,1860.222444241634,88421779.07949258,359291.9623238127
2021-01-25 00:00:00 UTC,1867.078249158701,88744832.61169907,118617.7987065666
2021-01-26 00:00:00 UTC,1851.3236172827906,88481828.57835656,167362.59837616203
2021-01-27 00:00:00 UTC,1857.2744446763652,88541627.21868946,166128.62926672486
2021-01-28 00:00:00 UTC,1848.5159271993116,87260749.74128312,146433.24979807428
2021-01-29 00:00:00 UTC,1843.5500953357155,88164166.39088723,104750.26272825566
2021-01-30 00:00:00 UTC,1852.427017326454,88597379.91207862,157302.7566471302
2021-01-31 00:00:00 UTC,1856.0408928458364,88480957.42165557,141335.00558136217
2021-02-01 00:00:00 UTC,1872.366589577811,89173566.97797234,192415.93291973756
